num, diff, time, interval, avg
2906,70080315394,1438277362,1,1.9
2907,70114534298,1438277368,6,2.4
2908,70148769910,1438277370,2,2.4
2909,70183022239,1438277381,11,3.4
2910,70217291292,1438277387,6,3.8
2911,70251577078,1438277388,1,3.6
2912,70285879605,1438277389,1,3.3
2913,70320198882,1438277395,6,3.8
2914,70354534916,1438277400,5,4.2
2915,70388887716,1438277402,2,4.1
2916,70423257290,1438277406,4,4.4
2917,70457643646,1438277418,12,5
2918,70492046792,1438277419,1,4.9
2919,70526466736,1438277420,1,3.9
2920,70560903487,1438277421,1,3.4
2921,70595357053,1438277422,1,3.4
2922,70629827442,1438277423,1,3.4
2923,70664314662,1438277424,1,2.9
2924,70698818721,1438277425,1,2.5
2925,70733339628,1438277426,1,2.4
2926,70767877391,1438277428,2,2.2
2927,70802432018,1438277429,1,1.1
2928,70837003518,1438277436,7,1.7
2929,70871591898,1438277437,1,1.7
2930,70906197167,1438277441,4,2
2931,70940819333,1438277444,3,2.2
2932,70975458404,1438277445,1,2.2
2933,71010114389,1438277448,3,2.4
2934,71044787296,1438277451,3,2.6
2935,71079477133,1438277459,8,3.3
2936,71114183908,1438277463,4,3.5
2937,71148907630,1438277464,1,3.5
2938,71183648307,1438277469,5,3.3
2939,71218405947,1438277470,1,3.3
2940,71253180559,1438277471,1,3
2941,71287972151,1438277477,6,3.3
2942,71322780731,1438277484,7,3.9
2943,71357606307,1438277490,6,4.2
2944,71392448888,1438277493,3,4.2
2945,71427308482,1438277499,6,4
2946,71462185097,1438277500,1,3.7
2947,71497078742,1438277501,1,3.7
2948,71531989424,1438277502,1,3.3
2949,71566917153,1438277512,10,4.2
2950,71601861936,1438277515,3,4.4
2951,71636823782,1438277516,1,3.9
2952,71671802699,1438277520,4,3.6
2953,71706798696,1438277522,2,3.2
2954,71741811781,1438277523,1,3
2955,71776841962,1438277527,4,2.8
2956,71811889248,1438277532,5,3.2
2957,71846953647,1438277533,1,3.2
2958,71882035167,1438277536,3,3.4
2959,71917133816,1438277537,1,2.5
2960,71952249603,1438277538,1,2.3
2961,71987382537,1438277539,1,2.3
2962,72022532626,1438277540,1,2
2963,72057699878,1438277541,1,1.9
2964,72092884301,1438277544,3,2.1
2965,72128085904,1438277551,7,2.4
2966,72163304695,1438277554,3,2.2
2967,72198540683,1438277555,1,2.2
2968,72233793876,1438277561,6,2.5
2969,72269064283,1438277565,4,2.8
2970,72304351912,1438277569,4,3.1
2971,72339656771,1438277570,1,3.1
2972,72374978869,1438277571,1,3.1
2973,72410318214,1438277573,2,3.2
2974,72445674814,1438277578,5,3.4
2975,72481048678,1438277582,4,3.1
2976,72516439815,1438277586,4,3.2
2977,72551848232,1438277588,2,3.3
2978,72587273939,1438277599,11,3.8
2979,72622716943,1438277601,2,3.6
2980,72658177254,1438277604,3,3.5
2981,72693654879,1438277606,2,3.6
2982,72729149827,1438277610,4,3.9
2983,72764662107,1438277611,1,3.8
2984,72800191727,1438277614,3,3.6
2985,72835738695,1438277618,4,3.6
2986,72871303020,1438277623,5,3.7
2987,72906884710,1438277624,1,3.6
2988,72942483774,1438277634,10,3.5
2989,72978100221,1438277636,2,3.5
2990,73013734058,1438277637,1,3.3
2991,73049385295,1438277639,2,3.3
2992,73085053940,1438277644,5,3.4
2993,73120740001,1438277645,1,3.4
2994,73156443487,1438277647,2,3.3
2995,73192164406,1438277648,1,3
2996,73227902767,1438277655,7,3.2
2997,73263658578,1438277657,2,3.3
2998,73299431848,1438277659,2,2.5
2999,73335222586,1438277661,2,2.5
3000,73371030800,1438277662,1,2.5
3001,73406856498,1438277664,2,2.5
3002,73442699689,1438277670,6,2.6
3003,73478560382,1438277671,1,2.6
3004,73514438585,1438277673,2,2.6
3005,73550334306,1438277675,2,2.7
3006,73586247555,1438277677,2,2.2
3007,73622178339,1438277684,7,2.7
3008,73658126668,1438277689,5,3
3009,73694092550,1438277691,2,3
3010,73730075993,1438277693,2,3.1
3011,73766077006,1438277698,5,3.4
3012,73802095598,1438277700,2,3
3013,73838131777,1438277703,3,3.2
3014,73874185552,1438277706,3,3.3
3015,73910256931,1438277712,6,3.7
3016,73946345923,1438277715,3,3.8
3017,73982452537,1438277718,3,3.4
3018,74018576781,1438277719,1,3
3019,74054718664,1438277727,8,3.6
3020,74090878194,1438277729,2,3.6
3021,74127055380,1438277734,5,3.6
3022,74163250231,1438277740,6,4
3023,74199462755,1438277745,5,4.2
3024,74235692961,1438277747,2,4.1
3025,74271940857,1438277750,3,3.8
3026,74308206453,1438277753,3,3.8
3027,74344489756,1438277755,2,3.7
3028,74380790776,1438277758,3,3.9
3029,74417109521,1438277763,5,3.6
3030,74453446000,1438277766,3,3.7
3031,74489800221,1438277771,5,3.7
3032,74526172193,1438277776,5,3.6
3033,74562561925,1438277783,7,3.8
3034,74598969425,1438277785,2,3.8
3035,74635394703,1438277788,3,3.8
3036,74671837766,1438277789,1,3.6
3037,74708298624,1438277790,1,3.5
3038,74744777285,1438277791,1,3.3
3039,74781273758,1438277801,10,3.8
3040,74817788051,1438277804,3,3.8
3041,74854320174,1438277809,5,3.8
3042,74890870135,1438277816,7,4
3043,74927437942,1438277819,3,3.6
3044,74964023605,1438277826,7,4.1
3045,75000627132,1438277831,5,4.3
3046,75037248531,1438277838,7,4.9
3047,75073887812,1438277845,7,5.5
3048,75110544983,1438277850,5,5.9
3049,75147220053,1438277852,2,5.1
3050,75183913031,1438277853,1,4.9
3051,75220623926,1438277858,5,4.9
3052,75257352746,1438277860,2,4.4
3053,75294099500,1438277862,2,4.3
3054,75330864197,1438277868,6,4.2
3055,75367646845,1438277873,5,4.2
3056,75404447453,1438277875,2,3.7
3057,75441266030,1438277878,3,3.3
3058,75478102585,1438277879,1,2.9
3059,75514957127,1438277888,9,3.6
3060,75551829664,1438277890,2,3.7
3061,75588720205,1438277895,5,3.7
3062,75625628759,1438277896,1,3.6
3063,75662555335,1438277897,1,3.5
3064,75699499942,1438277907,10,3.9
3065,75736462588,1438277913,6,4
3066,75773443282,1438277916,3,4.1
3067,75810442033,1438277920,4,4.2
3068,75847458850,1438277925,5,4.6
3069,75884493742,1438277929,4,4.1
3070,75921546717,1438277931,2,4.1
3071,75958617784,1438277936,5,4.1
3072,75995706952,1438277942,6,4.6
3073,76032814230,1438277947,5,5
3074,76069939627,1438277952,5,4.5
3075,76107083152,1438277955,3,4.2
3076,76144244813,1438277964,9,4.8
3077,76181424620,1438277965,1,4.5
3078,76218622581,1438277967,2,4.2
3079,76255838705,1438277968,1,3.9
3080,76293073001,1438277969,1,3.8
3081,76330325478,1438277976,7,4
3082,76367596144,1438277984,8,4.2
3083,76404885009,1438277989,5,4.2
3084,76442192081,1438277991,2,3.9
3085,76479517370,1438277992,1,3.7
3086,76516860884,1438277999,7,3.5
3087,76554222632,1438278001,2,3.6
3088,76591602623,1438278003,2,3.6
3089,76629000866,1438278004,1,3.6
3090,76666417370,1438278010,6,4.1
3091,76703852144,1438278016,6,4
3092,76741305196,1438278020,4,3.6
3093,76778776536,1438278024,4,3.5
3094,76816266172,1438278025,1,3.4
3095,76853774114,1438278026,1,3.4
3096,76891300370,1438278027,1,2.8
3097,76928844950,1438278028,1,2.7
3098,76966407862,1438278034,6,3.1
3099,77003989115,1438278036,2,3.2
3100,77041588719,1438278045,9,3.5
3101,77079206682,1438278047,2,3.1
3102,77116843013,1438278051,4,3.1
3103,77154497721,1438278053,2,2.9
3104,77192170815,1438278055,2,3
3105,77229862304,1438278061,6,3.5
3106,77267572197,1438278062,1,3.5
3107,77305300503,1438278067,5,3.9
3108,77343047231,1438278072,5,3.8
3109,77380812390,1438278078,6,4.2
3110,77418595989,1438278080,2,3.5
3111,77456398037,1438278086,6,3.9
3112,77494218543,1438278087,1,3.6
3113,77532057516,1438278094,7,4.1
3114,77569914965,1438278097,3,4.2
3115,77607790900,1438278099,2,3.8
3116,77645685329,1438278102,3,4
3117,77683598261,1438278106,4,3.9
3118,77721529705,1438278112,6,4
3119,77759479670,1438278114,2,3.6
3120,77797448165,1438278115,1,3.5
3121,77835435200,1438278116,1,3
3122,77873440783,1438278117,1,3
3123,77911464924,1438278124,7,3
3124,77949507631,1438278128,4,3.1
3125,77987568914,1438278129,1,3
3126,78025648781,1438278133,4,3.1
3127,78063747242,1438278138,5,3.2
3128,78101864306,1438278142,4,3
3129,78139999981,1438278147,5,3.3
3130,78178154277,1438278149,2,3.4
3131,78216327203,1438278151,2,3.5
3132,78254518769,1438278157,6,4
3133,78292728983,1438278161,4,3.7
3134,78330957854,1438278163,2,3.5
3135,78369205392,1438278164,1,3.5
3136,78407471605,1438278174,10,4.1
3137,78445756503,1438278176,2,3.8
3138,78484060095,1438278178,2,3.6
3139,78522382389,1438278181,3,3.4
3140,78560723396,1438278182,1,3.3
3141,78599083124,1438278184,2,3.3
3142,78637461582,1438278190,6,3.3
3143,78675858780,1438278193,3,3.2
3144,78714274726,1438278195,2,3.2
3145,78752709430,1438278203,8,3.9
3146,78791162901,1438278205,2,3.1
3147,78829635148,1438278206,1,3
3148,78868126180,1438278207,1,2.9
3149,78906636007,1438278211,4,3
3150,78945164637,1438278213,2,3.1
3151,78983712080,1438278215,2,3.1
3152,79022278345,1438278219,4,2.9
3153,79060863441,1438278223,4,3
3154,79099467378,1438278226,3,3.1
3155,79138090164,1438278227,1,2.4
3156,79099448519,1438278240,13,3.5
3157,79060825742,1438278257,17,5.1
3158,79099429660,1438278263,6,5.6
3159,79138052428,1438278267,4,5.6
3160,79176694055,1438278272,5,5.9
3161,79215354550,1438278281,9,6.6
3162,79254033922,1438278290,9,7.1
3163,79292732180,1438278295,5,7.2
3164,79331449334,1438278296,1,7
3165,79370185393,1438278299,3,7.2
3166,79408940366,1438278302,3,6.2
3167,79447714262,1438278306,4,4.9
3168,79486507091,1438278311,5,4.8
3169,79525318862,1438278312,1,4.5
3170,79486488140,1438278327,15,5.5
3171,79525299901,1438278334,7,5.3
3172,79564130613,1438278337,3,4.7
3173,79602980286,1438278339,2,4.4
3174,79641848928,1438278341,2,4.5
3175,79680736549,1438278342,1,4.3
3176,79719643158,1438278345,3,4.3
3177,79758568765,1438278346,1,4
3178,79797513378,1438278349,3,3.8
3179,79836477007,1438278351,2,3.9
3180,79875459661,1438278356,5,2.9
3181,79914461350,1438278362,6,2.8
3182,79953482083,1438278364,2,2.7
3183,79992521869,1438278367,3,2.8
3184,80031580717,1438278377,10,3.6
3185,80070658637,1438278389,12,4.7
3186,80109755638,1438278390,1,4.5
3187,80148871729,1438278392,2,4.6
3188,80188006920,1438278394,2,4.5
3189,80227161220,1438278398,4,4.7
3190,80266334638,1438278399,1,4.3
3191,80305527184,1438278406,7,4.4
3192,80344738867,1438278411,5,4.7
3193,80305508038,1438278429,18,6.2
3194,80344719711,1438278435,6,5.8
3195,80383950531,1438278441,6,5.2
3196,80423200506,1438278446,5,5.6
3197,80462469646,1438278452,6,6
3198,80501757961,1438278464,12,7
3199,80541065460,1438278469,5,7.1
3200,80580392152,1438278472,3,7.3
3201,80619738046,1438278473,1,6.7
3202,80659103152,1438278475,2,6.4
3203,80698487479,1438278476,1,4.7
3204,80737891037,1438278487,11,5.2
3205,80777313835,1438278490,3,4.9
3206,80816755882,1438278494,4,4.8
3207,80856217188,1438278495,1,4.3
3208,80895697762,1438278502,7,3.8
3209,80935197614,1438278504,2,3.5
3210,80974716753,1438278507,3,3.5
3211,81014255188,1438278515,8,4.2
3212,81053812929,1438278518,3,4.3
3213,81093389986,1438278519,1,4.3
3214,81132986367,1438278525,6,3.8
3215,81172602082,1438278528,3,3.8
3216,81212237141,1438278532,4,3.8
3217,81251891553,1438278535,3,4
3218,81291565328,1438278541,6,3.9
3219,81331258475,1438278548,7,4.4
3220,81370971003,1438278550,2,4.3
3221,81410702922,1438278559,9,4.4
3222,81450454241,1438278560,1,4.2
3223,81490224970,1438278562,2,4.3
3224,81530015118,1438278567,5,4.2
3225,81569824695,1438278569,2,4.1
3226,81609653710,1438278571,2,3.9
3227,81649502173,1438278575,4,4
3228,81689370093,1438278576,1,3.5
3229,81729257480,1438278583,7,3.5
3230,81769164344,1438278585,2,3.5
3231,81809090693,1438278593,8,3.4
3232,81849036538,1438278596,3,3.6
3233,81889001887,1438278600,4,3.8
3234,81928986751,1438278602,2,3.5
3235,81968991139,1438278606,4,3.7
3236,82009015060,1438278607,1,3.6
3237,82049058524,1438278615,8,4
3238,82089121540,1438278616,1,4
3239,82129204118,1438278623,7,4
3240,82169306268,1438278629,6,4.4
3241,82209427999,1438278640,11,4.7
3242,82249569321,1438278647,7,5.1
3243,82289730243,1438278648,1,4.8
3244,82329910775,1438278651,3,4.9
3245,82370110926,1438278655,4,4.9
3246,82410330706,1438278657,2,5
3247,82450570125,1438278660,3,4.5
3248,82490829192,1438278664,4,4.8
3249,82531107917,1438278666,2,4.3
3250,82571406309,1438278668,2,3.9
3251,82611724378,1438278670,2,3
3252,82652062134,1438278672,2,2.5
3253,82692419586,1438278673,1,2.5
3254,82732796744,1438278677,4,2.6
3255,82773193617,1438278680,3,2.5
3256,82813610215,1438278687,7,3
3257,82854046548,1438278689,2,2.9
3258,82894502625,1438278692,3,2.8
3259,82934978456,1438278695,3,2.9
3260,82975474050,1438278701,6,3.3
3261,83015989418,1438278703,2,3.3
3262,83056524569,1438278710,7,3.8
3263,83097079512,1438278713,3,4
3264,83137654257,1438278715,2,3.8
3265,83178248814,1438278726,11,4.6
3266,83218863193,1438278728,2,4.1
3267,83259497403,1438278732,4,4.3
3268,83300151454,1438278736,4,4.4
3269,83340825356,1438278737,1,4.2
3270,83381519118,1438278745,8,4.4
3271,83422232750,1438278746,1,4.3
3272,83462966262,1438278751,5,4.1
3273,83503719663,1438278752,1,3.9
3274,83544492963,1438278754,2,3.9
3275,83585286172,1438278755,1,2.9
3276,83626099300,1438278759,4,3.1
3277,83666932356,1438278761,2,2.9
3278,83707785350,1438278764,3,2.8
3279,83748658292,1438278768,4,3.1
3280,83789551191,1438278770,2,2.5
3281,83830464057,1438278772,2,2.6
3282,83871396900,1438278775,3,2.4
3283,83912349730,1438278777,2,2.5
3284,83953322557,1438278779,2,2.5
3285,83994315390,1438278780,1,2.5
3286,84035328239,1438278784,4,2.5
3287,84076361114,1438278790,6,2.9
3288,84117414024,1438278792,2,2.8
3289,84158486980,1438278794,2,2.6
3290,84199579991,1438278796,2,2.6
3291,84240693067,1438278801,5,2.9
3292,84281826217,1438278805,4,3
3293,84240672982,1438278818,13,4.1
3294,84281806123,1438278823,5,4.4
3295,84322959348,1438278825,2,4.5
3296,84364132667,1438278829,4,4.5
3297,84405326091,1438278834,5,4.4
3298,84446539629,1438278835,1,4.3
3299,84487773290,1438278836,1,4.2
3300,84529027085,1438278844,8,4.8
3301,84570301024,1438278845,1,4.4
3302,84611595116,1438278847,2,4.2
3303,84652909371,1438278851,4,3.3
3304,84694243799,1438278859,8,3.6
3305,84735598410,1438278864,5,3.9
3306,84776973213,1438278865,1,3.6
3307,84818368219,1438278874,9,4
3308,84859783437,1438278879,5,4.4
3309,84901218878,1438278882,3,4.6
3310,84942674551,1438278886,4,4.2
3311,84984150466,1438278892,6,4.7
3312,85025646633,1438278896,4,4.9
3313,85067163062,1438278902,6,5.1
3314,85108699762,1438278903,1,4.4
3315,85150256744,1438278905,2,4.1
3316,85191834017,1438278906,1,4.1
3317,85233431592,1438278910,4,3.6
3318,85275049478,1438278911,1,3.2
3319,85316687685,1438278915,4,3.3
3320,85358346223,1438278917,2,3.1
3321,85400025102,1438278922,5,3
3322,85441724333,1438278925,3,2.9
3323,85483443924,1438278936,11,3.4
3324,85525183886,1438278937,1,3.4
3325,85566944229,1438278943,6,3.8
3326,85608724963,1438278944,1,3.8
3327,85650526098,1438278947,3,3.7
3328,85692347643,1438278950,3,3.9
3329,85734189609,1438278954,4,3.9
3330,85776052006,1438278955,1,3.8
3331,85817934843,1438278958,3,3.6
3332,85859838131,1438278962,4,3.7
3333,85817914382,1438278975,13,3.9
3334,85859817660,1438278980,5,4.3
3335,85901741399,1438278983,3,4
3336,85943685608,1438278985,2,4.1
3337,85985650298,1438278987,2,4
3338,86027635478,1438278990,3,4
3339,86069641159,1438278992,2,3.8
3340,86111667350,1438278994,2,3.9
3341,86153714062,1438278995,1,3.7
3342,86195781305,1438278998,3,3.6
3343,86237869088,1438279005,7,3
3344,86279977422,1438279006,1,2.6
3345,86322106317,1438279017,11,3.4
3346,86364255782,1438279018,1,3.3
3347,86406425828,1438279022,4,3.5
3348,86448616465,1438279023,1,3.3
3349,86490827703,1438279024,1,3.2
3350,86533059552,1438279025,1,3.1
3351,86575312022,1438279026,1,3.1
3352,86617585123,1438279031,5,3.3
3353,86575291381,1438279045,14,4
3354,86617564472,1438279054,9,4.8
3355,86659858204,1438279055,1,3.8
3356,86702172587,1438279057,2,3.9
3357,86744507632,1438279063,6,4.1
3358,86786863348,1438279072,9,4.9
3359,86829239746,1438279073,1,4.9
3360,86871636835,1438279076,3,5.1
3361,86914054626,1438279080,4,5.4
3362,86956493129,1438279082,2,5.1
3363,86998952354,1438279088,6,4.3
3364,87041432311,1438279093,5,3.9
3365,87083933010,1438279095,2,4
3366,87126454461,1438279100,5,4.3
3367,87168996675,1438279102,2,3.9
3368,87211559661,1438279106,4,3.4
3369,87254143430,1438279110,4,3.7
3370,87296747992,1438279121,11,4.5
3371,87339373357,1438279133,12,5.3
3372,87382019535,1438279135,2,5.3
3373,87424686536,1438279136,1,4.8
3374,87467374371,1438279142,6,4.9
3375,87510083049,1438279144,2,4.9
3376,87552812581,1438279148,4,4.8
3377,87595562977,1438279150,2,4.8
3378,87638334247,1438279152,2,4.6
3379,87681126402,1438279156,4,4.6
3380,87723939452,1438279160,4,3.9
3381,87766773406,1438279164,4,3.1
3382,87809628275,1438279167,3,3.2
3383,87852504070,1438279173,6,3.7
3384,87895400800,1438279175,2,3.3
3385,87938318476,1438279177,2,3.3
3386,87981257108,1438279181,4,3.3
3387,88024216706,1438279182,1,3.2
3388,88067197280,1438279189,7,3.7
3389,88110198841,1438279193,4,3.7
3390,88153221399,1438279195,2,3.5
3391,88196264964,1438279199,4,3.5
3392,88239329546,1438279201,2,3.4
3393,88282415156,1438279204,3,3.1
3394,88325521804,1438279208,4,3.3
3395,88368649500,1438279215,7,3.8
3396,88411798254,1438279219,4,3.8
3397,88454968077,1438279222,3,4
3398,88498158979,1438279227,5,3.8
3399,88541370970,1438279230,3,3.7
3400,88584604061,1438279236,6,4.1
3401,88627858262,1438279242,6,4.3
3402,88671133583,1438279243,1,4.2
3403,88714430034,1438279245,2,4.1
3404,88757747626,1438279246,1,3.8
3405,88801086369,1438279249,3,3.4
3406,88844446274,1438279250,1,3.1
3407,88887827351,1438279252,2,3
3408,88931229610,1438279254,2,2.7
3409,88974653061,1438279257,3,2.7
3410,89018097715,1438279258,1,2.2
3411,89061563583,1438279265,7,2.3
3412,89105050674,1438279266,1,2.3
3413,89148558999,1438279267,1,2.2
3414,89192088568,1438279270,3,2.4
3415,89235639392,1438279276,6,2.7
3416,89279211481,1438279278,2,2.8
3417,89322804845,1438279280,2,2.8
3418,89366419495,1438279283,3,2.9
3419,89410055442,1438279284,1,2.7
3420,89453712695,1438279296,12,3.8
3421,89497391265,1438279297,1,3.2
3422,89541091163,1438279299,2,3.3
3423,89584812398,1438279304,5,3.7
3424,89628554982,1438279305,1,3.5
3425,89672318924,1438279312,7,3.6
3426,89716104235,1438279313,1,3.5
3427,89759910926,1438279316,3,3.6
3428,89803739007,1438279317,1,3.4
3429,89847588488,1438279318,1,3.4
3430,89891459380,1438279319,1,2.3
3431,89935351694,1438279321,2,2.4
3432,89979265439,1438279322,1,2.3
3433,90023200627,1438279327,5,2.3
3434,90067157267,1438279334,7,2.9
3435,90111135371,1438279337,3,2.5
3436,90155134948,1438279338,1,2.5
3437,90199156009,1438279339,1,2.3
3438,90155113453,1438279356,17,3.9
3439,90199134504,1438279359,3,4.1
3440,90243177050,1438279360,1,4.1
3441,90287241101,1438279367,7,4.6
3442,90331326667,1438279371,4,4.9
3443,90375433760,1438279378,7,5.1
3444,90419562389,1438279384,6,5
3445,90375412213,1438279403,19,6.6
3446,90419540832,1438279406,3,6.8
3447,90463690998,1438279408,2,6.9
3448,90507862722,1438279411,3,5.5
3449,90552056014,1438279414,3,5.5
3450,90596270885,1438279416,2,5.6
3451,90640507345,1438279419,3,5.2
3452,90684765405,1438279420,1,4.9
3453,90729045075,1438279421,1,4.3
3454,90773346366,1438279425,4,4.1
3455,90817669289,1438279427,2,2.4
3456,90862013854,1438279428,1,2.2
3457,90906380071,1438279438,10,3
3458,90950767951,1438279441,3,3
3459,90995177505,1438279443,2,2.9
3460,91039608744,1438279446,3,3
3461,91084061677,1438279448,2,2.9
3462,91039587038,1438279461,13,4.1
3463,91084039961,1438279462,1,4.1
3464,91039565333,1438279482,20,5.7
3465,91084018245,1438279487,5,6
3466,91128492863,1438279491,4,6.3
3467,91172989197,1438279501,10,6.3
3468,91217507258,1438279505,4,6.4
3469,91262047056,1438279508,3,6.5
3470,91306608602,1438279513,5,6.7
3471,91351191906,1438279523,10,7.5
3472,91395796980,1438279524,1,6.3
3473,91440423833,1438279527,3,6.5
3474,91485072477,1438279531,4,4.9
3475,91529742922,1438279538,7,5.1
3476,91574435179,1438279541,3,5
3477,91619149258,1438279542,1,4.1
3478,91663885170,1438279545,3,4
3479,91708642926,1438279547,2,3.9
3480,91753422536,1438279549,2,3.6
3481,91798224011,1438279552,3,2.9
3482,91843047362,1438279555,3,3.1
3483,91887892599,1438279561,6,3.4
3484,91932759734,1438279566,5,3.5
3485,91977648776,1438279575,9,3.7
3486,92022559737,1438279578,3,3.7
3487,92067492627,1438279579,1,3.7
3488,92112447457,1438279583,4,3.8
3489,92157424237,1438279591,8,4.4
3490,92202422979,1438279593,2,4.4
3491,92247443693,1438279595,2,4.3
3492,92292486390,1438279600,5,4.5
3493,92337551080,1438279606,6,4.5
3494,92382637774,1438279610,4,4.4
3495,92427746483,1438279611,1,3.6
3496,92472877218,1438279622,11,4.4
3497,92518029990,1438279625,3,4.6
3498,92563204809,1438279626,1,4.3
3499,92608401686,1438279633,7,4.2
3500,92653620632,1438279636,3,4.3
3501,92698861657,1438279641,5,4.6
3502,92744124773,1438279648,7,4.8
3503,92789409990,1438279650,2,4.4
3504,92834717319,1438279651,1,4.1
3505,92880046770,1438279657,6,4.6
3506,92925398355,1438279659,2,3.7
3507,92970772084,1438279661,2,3.6
3508,93016167968,1438279662,1,3.6
3509,92970749918,1438279675,13,4.2
3510,93016145791,1438279676,1,4
3511,93061563830,1438279679,3,3.8
3512,93107004046,1438279682,3,3.4
3513,93152466450,1438279687,5,3.7
3514,93197951052,1438279695,8,4.4
3515,93243457864,1438279697,2,4
3516,93288986896,1438279707,10,4.8
3517,93334538159,1438279719,12,5.8
3518,93380111663,1438279726,7,6.4
3519,93425707420,1438279730,4,5.5
3520,93471325441,1438279732,2,5.6
3521,93516965736,1438279734,2,5.5
3522,93562628316,1438279736,2,5.4
3523,93608313193,1438279745,9,5.8
3524,93654020377,1438279751,6,5.6
3525,93699749879,1438279752,1,5.5
3526,93745501709,1438279753,1,4.6
3527,93791275879,1438279757,4,3.8
3528,93837072400,1438279762,5,3.6
3529,93882891283,1438279766,4,3.6
3530,93928732538,1438279767,1,3.5
3531,93974596176,1438279768,1,3.4
3532,94020482209,1438279770,2,3.4
3533,94066390647,1438279772,2,2.7
3534,94112321501,1438279781,9,3
3535,94158274782,1438279783,2,3.1
3536,94204250502,1438279785,2,3.2
3537,94250248671,1438279788,3,3.1
3538,94296269300,1438279789,1,2.7
3539,94342312400,1438279798,9,3.2
3540,94388377982,1438279802,4,3.5
3541,94434466057,1438279803,1,3.5
3542,94480576636,1438279809,6,3.9
3543,94526709730,1438279818,9,4.6
3544,94572865349,1438279819,1,3.8
3545,94619043505,1438279825,6,4.2
3546,94665244209,1438279829,4,4.4
3547,94711467472,1438279831,2,4.3
3548,94757713305,1438279838,7,4.9
3549,94803981719,1438279847,9,4.9
3550,94850272725,1438279853,6,5.1
3551,94896586334,1438279855,2,5.2
3552,94942922557,1438279856,1,4.7
3553,94989281405,1438279863,7,4.5
3554,95035662890,1438279864,1,4.5
3555,95082067022,1438279865,1,4
3556,95128493812,1438279868,3,3.9
3557,95174943271,1438279872,4,4.1
3558,95221415411,1438279875,3,3.7
3559,95267910242,1438279878,3,3.1
3560,95314427776,1438279882,4,2.9
3561,95360968023,1438279883,1,2.8
3562,95407530995,1438279884,1,2.8
3563,95454116703,1438279886,2,2.3
3564,95500725158,1438279893,7,2.9
3565,95547356371,1438279894,1,2.9
3566,95594010353,1438279895,1,2.7
3567,95640687115,1438279897,2,2.5
3568,95687386669,1438279901,4,2.6
3569,95734109025,1438279902,1,2.4
3570,95780854195,1438279905,3,2.3
3571,95827622190,1438279906,1,2.3
3572,95874413021,1438279913,7,2.9
3573,95921226699,1438279917,4,3.1
3574,95968063235,1438279920,3,2.7
3575,96014922640,1438279921,1,2.7
3576,96061804926,1438279932,11,3.7
3577,96108710104,1438279939,7,4.2
3578,96155638185,1438279943,4,4.2
3579,96202589180,1438279948,5,4.6
3580,96249563100,1438279949,1,4.4
3581,96296559956,1438279959,10,5.3
3582,96343579760,1438279961,2,4.8
3583,96390622523,1438279962,1,4.5
3584,96437688256,1438279963,1,4.3
3585,96484776970,1438279968,5,4.7
3586,96531888677,1438279970,2,3.8
3587,96579023388,1438279976,6,3.7
3588,96626181114,1438279977,1,3.4
3589,96673361866,1438279979,2,3.1
3590,96720565655,1438279983,4,3.4
3591,96767792493,1438279985,2,2.6
3592,96815042391,1438279987,2,2.6
3593,96862315360,1438279993,6,3.1
3594,96909611412,1438280001,8,3.8
3595,96956930558,1438280002,1,3.4
3596,97004272809,1438280006,4,3.6
3597,97051638176,1438280013,7,3.7
3598,97099026671,1438280018,5,4.1
3599,97051615037,1438280031,13,5.2
3600,97099003520,1438280033,2,5
3601,97146415142,1438280039,6,5.4
3602,97193849915,1438280040,1,5.3
3603,97241307849,1438280042,2,4.9
3604,97288788956,1438280051,9,5
3605,97336293247,1438280054,3,5.2
3606,97383820733,1438280055,1,4.9
3607,97336270040,1438280068,13,5.5
3608,97383797515,1438280071,3,5.3
3609,97431348197,1438280073,2,4.2
3610,97478922097,1438280080,7,4.7
3611,97526519226,1438280081,1,4.2
3612,97574139596,1438280084,3,4.4
3613,97621783218,1438280086,2,4.4
3614,97669450104,1438280091,5,4
3615,97717140265,1438280101,10,4.7
3616,97764853712,1438280105,4,5
3617,97812590456,1438280112,7,4.4
3618,97860350509,1438280116,4,4.5
3619,97908133883,1438280117,1,4.4
3620,97955940588,1438280121,4,4.1
3621,98003770637,1438280123,2,4.2
3622,98051624040,1438280129,6,4.5
3623,98099500809,1438280130,1,4.4
3624,98147400955,1438280132,2,4.1
3625,98195324490,1438280135,3,3.4
3626,98243271425,1438280139,4,3.4
3627,98291241772,1438280143,4,3.1
3628,98339235542,1438280144,1,2.8
3629,98387252746,1438280147,3,3
3630,98435293396,1438280150,3,2.9
3631,98483357504,1438280152,2,2.9
3632,98531445080,1438280160,8,3.1
3633,98579556137,1438280170,10,4
3634,98627690685,1438280179,9,4.7
3635,98675848737,1438280180,1,4.5
3636,98724030303,1438280187,7,4.8
3637,98772235395,1438280191,4,4.8
3638,98820464025,1438280195,4,5.1
3639,98868716204,1438280200,5,5.3
3640,98916991944,1438280211,11,6.1
3641,98965291256,1438280213,2,6.1
3642,99013614152,1438280214,1,5.4
3643,99061960643,1438280217,3,4.7
3644,99110330740,1438280222,5,4.3
3645,99061937024,1438280237,15,5.7
3646,99110307110,1438280249,12,6.2
3647,99158700814,1438280250,1,5.9
3648,99207118148,1438280253,3,5.8
